Time (s),Voltage (V)
99.23882985115051,0.4
99.33996081352234,0.4
99.44052267074585,0.4
99.54227042198181,0.4
99.64313101768494,0.4
99.74514031410217,0.4
99.84720301628113,0.4
99.94837522506714,0.4
100.05018591880798,0.4
100.15089535713196,0.4
100.25187635421753,0.4
100.35333895683289,0.4
100.45511674880981,0.4
100.55651116371155,0.4
100.658123254776,0.4
100.75928211212158,0.4
100.86066246032715,0.4
100.96262192726135,0.4
101.0632495880127,0.4
101.1644389629364,0.4
101.26596903800964,0.4
101.36797571182251,0.4
101.48583340644836,0.4
101.58683180809021,0.4
101.71459150314331,0.4
101.81682705879211,0.4
101.92127203941345,0.4
102.02209424972534,0.4
102.1231541633606,0.4
102.22432470321655,0.4
102.32615804672241,0.4
102.42683148384094,0.4
102.52718114852905,0.4
102.6278932094574,0.4
102.73357391357422,0.4
102.8344657421112,0.4
102.9353461265564,0.4
103.03564953804016,0.4
103.13665127754211,0.4
103.24012517929077,0.4
103.34053993225098,0.4
103.44115686416626,0.4
103.54333186149597,0.4
103.64421772956848,0.4
103.744793176651,0.4
103.84589147567749,0.4
103.94699096679688,0.4
104.04796743392944,0.4
104.14941740036011,0.4
104.25039029121399,0.4
104.35186862945557,0.4
104.45312571525574,0.4
104.55416345596313,0.4
104.65865731239319,0.4
104.76266360282898,0.4
104.8642406463623,0.4
104.96514868736267,0.4
105.07569289207458,0.4
105.18997502326965,0.4
105.31278347969055,0.4
105.4133083820343,0.4
105.51438808441162,0.4
105.61738562583923,0.4
105.71833062171936,0.4
105.81933927536011,0.4
105.92057037353516,0.4
106.02198600769043,0.4
106.12309527397156,0.4
106.22422575950623,0.4
106.32670164108276,0.4
106.42809009552002,0.4
106.52940726280212,0.4
106.63117170333862,0.4
106.73802709579468,0.4
106.83887362480164,0.4
106.93963575363159,0.4
107.0405433177948,0.4
107.15551090240479,0.4
107.27146244049072,0.4
107.37211513519287,0.4
107.47342228889465,0.4
107.57560539245605,0.4
107.68730473518372,0.4
107.80456972122192,0.4
107.90623688697815,0.4
108.00842761993408,0.4
108.11282300949097,0.4
108.21377730369568,0.4
108.31559991836548,0.4
108.41709566116333,0.4
108.51962423324585,0.4
108.62330842018127,0.4
108.72565698623657,0.4
108.82779598236084,0.4
108.92880868911743,0.4
